Info 0    [03:50:40.804] Starting TS Server
Info 308  [03:51:45.829] getCompletionData: Get previous token 1: 0.02947199996560812
Info 309  [03:51:45.829] getCompletionsAtPosition: isCompletionListBlocker: 0.01269300002604723
Info 310  [03:51:45.831] collectAutoImports: starting, not resolving module specifiers
Info 311  [03:51:45.831] collectAutoImports: module specifier cache size: 0
Info 312  [03:51:45.831] getSymbolToExportInfoMap: cache hit
Info 313  [03:51:45.831] collectAutoImports: done in 0.21518399938941002 ms
Info 314  [03:51:45.831] getCompletionData: Semantic work: 2.1488259993493557
Info 315  [03:51:45.837] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.399203999899328
Info 316  [03:51:46.398] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 317  [03:51:46.404] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 56 structureChanged: false Elapsed: 5.725864000618458ms
Info 318  [03:51:46.404] Different program with same set of files:: structureIsReused:: 2
Info 319  [03:51:46.708] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 320  [03:51:46.719] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 57 structureChanged: false Elapsed: 11.12802099995315ms
Info 321  [03:51:46.719] Different program with same set of files:: structureIsReused:: 2
Info 322  [03:51:48.790] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 323  [03:51:48.795] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 58 structureChanged: false Elapsed: 5.720809999853373ms
Info 324  [03:51:48.796] Different program with same set of files:: structureIsReused:: 2
Info 325  [03:51:50.851] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 326  [03:51:50.857] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 59 structureChanged: false Elapsed: 5.963961999863386ms
Info 327  [03:51:50.857] Different program with same set of files:: structureIsReused:: 2
Info 328  [03:51:51.402] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 329  [03:51:51.408] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 60 structureChanged: false Elapsed: 5.334449999965727ms
Info 330  [03:51:51.408] Different program with same set of files:: structureIsReused:: 2
Info 331  [03:51:51.699] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 332  [03:51:51.708] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 61 structureChanged: false Elapsed: 8.665411000140011ms
Info 333  [03:51:51.708] Different program with same set of files:: structureIsReused:: 2
Info 334  [03:51:52.462] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 335  [03:51:52.467] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 62 structureChanged: false Elapsed: 5.579545999877155ms
Info 336  [03:51:52.467] Different program with same set of files:: structureIsReused:: 2
Info 337  [03:51:53.551] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 338  [03:51:53.557] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 63 structureChanged: false Elapsed: 5.982170999981463ms
Info 339  [03:51:53.557] Different program with same set of files:: structureIsReused:: 2
Info 340  [03:51:54.450] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 341  [03:51:54.455] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 64 structureChanged: false Elapsed: 5.727718999609351ms
Info 342  [03:51:54.455] Different program with same set of files:: structureIsReused:: 2
Info 343  [03:51:56.758] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 344  [03:51:56.763] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 65 structureChanged: false Elapsed: 5.719074999913573ms
Info 345  [03:51:56.763] Different program with same set of files:: structureIsReused:: 2
Info 346  [03:51:57.042] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 347  [03:51:57.049] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 66 structureChanged: false Elapsed: 7.429630000144243ms
Info 348  [03:51:57.049] Different program with same set of files:: structureIsReused:: 2
Info 349  [03:51:57.531] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 350  [03:51:57.536] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 67 structureChanged: false Elapsed: 5.59665699955076ms
Info 351  [03:51:57.536] Different program with same set of files:: structureIsReused:: 2
Info 352  [03:51:57.971] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 353  [03:51:57.977] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 68 structureChanged: false Elapsed: 5.764746000058949ms
Info 354  [03:51:57.977] Different program with same set of files:: structureIsReused:: 2
Info 355  [03:51:58.234] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 356  [03:51:58.242] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 69 structureChanged: false Elapsed: 8.169715999625623ms
Info 357  [03:51:58.242] Different program with same set of files:: structureIsReused:: 2
Info 358  [03:51:58.913] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 359  [03:51:58.918] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 70 structureChanged: false Elapsed: 5.5471930000931025ms
Info 360  [03:51:58.918] Different program with same set of files:: structureIsReused:: 2
Info 361  [03:52:00.656] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 362  [03:52:00.662] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 71 structureChanged: false Elapsed: 6.3259760001674294ms
Info 363  [03:52:00.662] Different program with same set of files:: structureIsReused:: 2
Info 364  [03:52:00.953] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 365  [03:52:00.960] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 72 structureChanged: false Elapsed: 6.0994349997490644ms
Info 366  [03:52:00.960] Different program with same set of files:: structureIsReused:: 2
Info 367  [03:52:01.272] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 368  [03:52:01.278] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 73 structureChanged: false Elapsed: 5.700349999591708ms
Info 369  [03:52:01.278] Different program with same set of files:: structureIsReused:: 2
Info 370  [03:52:01.742] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 371  [03:52:01.750] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 74 structureChanged: false Elapsed: 7.603911999613047ms
Info 372  [03:52:01.750] Different program with same set of files:: structureIsReused:: 2
Info 373  [03:52:02.362] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 374  [03:52:02.369] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 75 structureChanged: false Elapsed: 6.133834999985993ms
Info 375  [03:52:02.369] Different program with same set of files:: structureIsReused:: 2
Info 376  [03:52:03.177] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 377  [03:52:03.182] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 76 structureChanged: false Elapsed: 5.673275000415742ms
Info 378  [03:52:03.182] Different program with same set of files:: structureIsReused:: 2
Info 379  [03:52:03.856] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 380  [03:52:03.862] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 77 structureChanged: false Elapsed: 6.275454999879003ms
Info 381  [03:52:03.863] Different program with same set of files:: structureIsReused:: 2
Info 382  [03:52:04.791] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 383  [03:52:04.797] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 78 structureChanged: false Elapsed: 5.688353999517858ms
Info 384  [03:52:04.797] Different program with same set of files:: structureIsReused:: 2
Info 385  [03:52:05.189] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 386  [03:52:05.198] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 79 structureChanged: false Elapsed: 7.931863999925554ms
Info 387  [03:52:05.198] Different program with same set of files:: structureIsReused:: 2
Info 388  [03:52:05.557] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 389  [03:52:05.563] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 80 structureChanged: false Elapsed: 5.619640999473631ms
Info 390  [03:52:05.563] Different program with same set of files:: structureIsReused:: 2
Info 391  [03:52:06.149] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 392  [03:52:06.162] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 81 structureChanged: false Elapsed: 12.664206000044942ms
Info 393  [03:52:06.162] Different program with same set of files:: structureIsReused:: 2
Info 394  [03:52:06.832] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 395  [03:52:06.834] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 82 structureChanged: false Elapsed: 1.8372440002858639ms
Info 396  [03:52:06.834] Different program with same set of files:: structureIsReused:: 2
Info 397  [03:52:07.150] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 398  [03:52:07.159] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 83 structureChanged: false Elapsed: 8.946924000047147ms
Info 399  [03:52:07.159] Different program with same set of files:: structureIsReused:: 2
Info 400  [03:52:07.716] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 401  [03:52:07.721] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 84 structureChanged: false Elapsed: 5.528207999654114ms
Info 402  [03:52:07.721] Different program with same set of files:: structureIsReused:: 2
Info 403  [03:52:07.987] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 404  [03:52:07.995] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 85 structureChanged: false Elapsed: 7.595316999591887ms
Info 405  [03:52:07.995] Different program with same set of files:: structureIsReused:: 2
Info 406  [03:52:08.396] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 407  [03:52:08.402] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 86 structureChanged: false Elapsed: 5.4633320001885295ms
Info 408  [03:52:08.402] Different program with same set of files:: structureIsReused:: 2
Info 409  [03:52:09.982] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 410  [03:52:09.987] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 87 structureChanged: false Elapsed: 5.644280000589788ms
Info 411  [03:52:09.987] Different program with same set of files:: structureIsReused:: 2
Info 412  [03:52:10.755] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 413  [03:52:10.760] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 88 structureChanged: false Elapsed: 5.550354999490082ms
Info 414  [03:52:10.760] Different program with same set of files:: structureIsReused:: 2
Info 415  [03:52:11.630] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 416  [03:52:11.636] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 89 structureChanged: false Elapsed: 5.8149290001019835ms
Info 417  [03:52:11.636] Different program with same set of files:: structureIsReused:: 2
Info 418  [03:52:19.124] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 419  [03:52:19.130] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 90 structureChanged: false Elapsed: 6.491280999965966ms
Info 420  [03:52:19.130] Different program with same set of files:: structureIsReused:: 2
Info 421  [03:52:19.335] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 422  [03:52:19.343] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 91 structureChanged: false Elapsed: 7.734033999964595ms
Info 423  [03:52:19.343] Different program with same set of files:: structureIsReused:: 2
Info 424  [03:52:19.345] getCompletionData: Get current token: 0.03564300015568733
Info 425  [03:52:19.345] getCompletionData: Is inside comment: 0.16486600041389465
Info 426  [03:52:19.345] getCompletionData: Get previous token 1: 0.14158400055021048
Info 427  [03:52:19.346] getCompletionData: Get previous token 2: 0.12944800034165382
Info 428  [03:52:19.346] getCompletionsAtPosition: isCompletionListBlocker: 0.011851999908685684
Info 429  [03:52:19.357] collectAutoImports: starting, not resolving module specifiers
Info 430  [03:52:19.357] collectAutoImports: module specifier cache size: 0
Info 431  [03:52:19.357] getSymbolToExportInfoMap: cache hit
Info 432  [03:52:19.358] collectAutoImports: done in 0.9977489998564124 ms
Info 433  [03:52:19.358] getCompletionData: Semantic work: 11.74120599962771
Info 434  [03:52:19.375] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.20063399989158
Info 435  [03:52:20.075] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 436  [03:52:20.080] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 92 structureChanged: false Elapsed: 5.380388000048697ms
